Title,Type,Genre,Release Year,Rating,Duration,Country,Cluster
176,0,3,0.09731153693160378,1,82,4,0
177,1,1,0.33297073195486276,1,49,3,0
178,0,5,0.09731153693160378,2,57,2,0
180,1,1,-0.04408398008235161,6,44,2,0
181,1,2,0.0030478589223001877,3,0,6,0
182,0,1,-0.2797431751056106,3,57,0,0
183,1,2,-1.0809844381846911,2,82,3,0
184,1,3,-1.6936983452451646,4,83,2,0
185,1,0,-0.4682705311242178,3,83,1,0
186,1,3,-1.0338525991800394,5,0,4,0
187,0,4,-1.2695117942032985,1,83,6,0
188,0,1,-0.2797431751056106,4,83,5,0
189,1,4,1.7469259020944168,0,55,5,0
191,1,2,1.699794063089765,4,110,3,0
192,1,7,0.6628936049874253,5,0,7,0
193,1,3,-0.7981934041567804,6,59,2,0
194,0,0,-0.5154023701288696,5,83,0,0
195,0,2,0.757157282996729,1,83,3,0
196,1,3,0.0030478589223001877,5,0,6,0
197,0,4,-0.185479497096307,4,82,0,0
198,1,5,-1.0809844381846911,1,3,5,0
199,1,6,0.14444337593625559,6,115,7,0
200,0,7,1.5112667070711578,6,65,1,0
202,0,2,-0.7510615651521286,2,40,6,0
203,1,2,-0.4682705311242178,4,88,0,0
204,0,1,0.285838892950211,2,82,2,0
205,0,3,0.14444337593625559,1,82,5,0
206,0,1,-0.04408398008235161,3,0,6,0
207,0,5,1.7469259020944168,5,96,4,0
208,0,2,1.3227393510525507,0,0,6,0
209,1,7,-0.892457082166084,2,83,7,0
210,1,4,1.181343834038595,1,98,7,0
211,1,3,-0.421138692119566,4,0,2,0
213,1,0,-0.3740068531149142,5,82,4,0
214,0,7,-1.5523028282312092,5,83,4,0
215,0,4,-0.6096660481381732,1,55,5,0
216,1,1,0.6157617659827735,1,74,6,0
217,0,3,0.33297073195486276,1,83,5,0
218,1,3,-1.6936983452451646,4,82,7,0
219,0,1,-0.5154023701288696,2,104,5,0
220,1,7,-0.7981934041567804,4,89,0,0
221,0,4,-1.4580391502219057,0,83,7,0
222,1,2,-0.9395889211707358,3,11,7,0
225,1,4,-1.599434667235861,4,82,1,0
226,0,4,-1.2695117942032985,0,29,4,0
227,1,0,-0.2797431751056106,1,83,1,0
228,1,1,-1.0809844381846911,3,10,1,0
229,1,1,0.19157521494090737,5,108,7,0
230,0,0,-0.6096660481381732,4,68,1,0
231,0,7,-0.7510615651521286,6,101,6,0
232,1,0,-0.421138692119566,6,83,6,0
233,0,1,1.181343834038595,2,0,2,0
234,0,1,1.2756075120478987,3,83,2,0
236,1,0,-0.4682705311242178,2,10,4,0
237,1,1,-0.7039297261474768,4,82,6,0
238,1,4,-0.4682705311242178,3,82,6,0
239,0,4,-0.13834765809165522,5,5,0,0
240,0,4,-1.6465665062405128,0,0,2,0
241,1,4,0.9456846390153362,1,84,6,0
242,1,2,0.285838892950211,3,82,6,0
243,0,2,-0.3740068531149142,3,18,3,0
244,1,3,1.464134868066506,6,51,2,0
245,1,2,0.05017969792695199,6,47,4,0
247,1,3,1.699794063089765,5,91,7,0
248,0,6,1.6055303850804614,2,0,7,0
249,1,5,-0.7981934041567804,3,83,7,0
250,1,0,-0.3740068531149142,1,20,1,0
251,0,3,-0.7981934041567804,0,0,1,0
252,1,1,-1.128116277189343,0,83,7,0
253,1,5,1.4170030290618543,6,114,5,0
254,0,4,-1.4109073112172539,1,82,6,0
255,1,4,0.09731153693160378,6,42,7,0
256,0,7,-0.185479497096307,0,33,2,0
258,1,1,-1.128116277189343,6,68,3,0
259,0,0,-1.2695117942032985,4,0,4,0
260,0,7,-1.363775472212602,2,93,0,0
261,0,0,0.14444337593625559,1,83,1,0
262,1,5,0.19157521494090737,4,44,1,0
263,1,7,-1.5051709892265575,3,10,7,0
264,0,0,-0.8453252431614322,5,22,5,0
265,0,7,-1.5051709892265575,2,4,3,0
266,0,4,0.5686299269781218,4,66,4,0
267,1,1,0.52149808797347,6,83,2,0
269,0,3,-0.32687501411026243,5,122,4,0
270,1,2,0.992816478019988,5,20,4,0
271,1,6,-0.7981934041567804,4,82,1,0
272,1,1,-0.5154023701288696,4,48,1,0
273,0,0,-0.4682705311242178,6,96,0,0
274,0,0,1.228475673043247,5,115,3,0
275,1,5,-1.5051709892265575,4,97,6,0
276,0,3,-0.9395889211707358,0,0,5,0
277,1,3,1.0870801560292915,3,78,0,0
278,0,7,-0.4682705311242178,4,82,2,0
280,0,0,0.14444337593625559,0,82,6,0
281,1,5,-0.32687501411026243,1,85,5,0
282,0,6,-1.6465665062405128,5,82,6,0
283,1,7,-0.7510615651521286,6,82,0,0
284,0,3,-0.892457082166084,2,82,1,0
285,0,4,0.8042891220013808,3,78,5,0
286,1,4,-0.13834765809165522,5,73,1,0
287,1,6,-0.04408398008235161,0,0,5,0
288,0,1,1.228475673043247,6,0,1,0
289,0,7,1.1342119950339433,5,45,7,0
291,0,6,-0.185479497096307,2,70,3,0
292,1,3,-1.4109073112172539,2,72,5,0
293,1,6,0.8985528000106844,2,92,3,0
294,0,2,-1.2695117942032985,5,94,3,0
295,1,3,-1.128116277189343,0,83,3,0
296,1,0,-1.3166436332079503,4,0,2,0
297,1,4,-1.128116277189343,6,82,2,0
298,0,3,-1.0809844381846911,3,98,5,0
299,0,3,-0.5625342091335214,5,53,2,0
300,0,7,0.992816478019988,1,82,5,0
302,1,2,-0.04408398008235161,0,71,2,0
303,0,1,-0.3740068531149142,6,0,3,0
304,0,4,-1.2223799551986465,6,82,2,0
305,0,4,-1.3166436332079503,2,83,1,0
306,1,6,-1.0809844381846911,3,49,4,0
307,0,5,0.52149808797347,4,82,5,0
308,1,5,1.228475673043247,4,84,7,0
309,0,2,-0.13834765809165522,6,87,3,0
310,1,5,0.7100254439920772,1,0,0,0
311,0,5,0.757157282996729,4,23,5,0
313,1,6,-0.9867207601753876,5,83,6,0
314,1,0,-0.656797887142825,3,12,0,0
315,1,4,-0.421138692119566,3,62,1,0
316,0,2,0.285838892950211,5,13,1,0
317,1,4,0.7100254439920772,2,109,5,0
318,1,7,0.6628936049874253,1,40,4,0
319,1,6,0.09731153693160378,3,83,6,0
320,1,4,-1.6936983452451646,3,29,2,0
321,0,2,-1.363775472212602,3,83,4,0
322,0,1,1.181343834038595,6,0,6,0
324,1,4,-0.656797887142825,1,82,2,0
325,1,1,1.6055303850804614,5,82,2,0
326,0,3,0.2387070539455592,0,82,1,0
327,0,2,1.6526622240851132,0,121,3,0
328,0,7,1.6526622240851132,6,82,3,0
329,1,0,-0.5154023701288696,5,98,4,0
330,0,5,1.5112667070711578,2,82,3,0
331,0,6,0.09731153693160378,5,82,1,0
332,1,0,0.19157521494090737,4,55,3,0
333,0,2,-0.13834765809165522,5,5,6,0
336,1,1,0.0030478589223001877,4,82,4,0
337,1,7,0.9456846390153362,5,121,3,0
338,1,1,1.5112667070711578,3,35,1,0
339,0,5,-1.2695117942032985,4,105,5,0
340,1,3,0.757157282996729,0,75,5,0
341,1,3,-0.2797431751056106,4,0,7,0
342,1,3,0.4743662489688182,4,82,7,0
343,1,6,-0.9395889211707358,6,79,3,0
344,0,0,0.5686299269781218,4,75,1,0
345,1,7,0.3801025709595146,0,82,4,0
347,1,7,-0.32687501411026243,6,59,4,0
348,0,7,0.4743662489688182,4,65,2,0
349,0,4,1.181343834038595,3,81,2,0
350,1,1,1.0399483170246397,1,44,7,0
351,0,4,0.757157282996729,3,82,3,0
352,0,1,0.3801025709595146,3,8,2,0
353,1,3,0.0030478589223001877,1,82,5,0
354,0,1,-1.599434667235861,2,0,3,0
355,1,7,0.0030478589223001877,2,79,0,0
356,1,1,-0.5625342091335214,3,82,5,0
358,1,6,1.699794063089765,4,0,5,0
359,1,0,-1.6936983452451646,0,58,4,0
360,0,0,-1.0338525991800394,5,74,1,0
361,1,2,-0.5154023701288696,6,107,3,0
362,0,2,0.33297073195486276,4,82,1,0
363,1,4,-0.7510615651521286,1,0,7,0
364,1,4,1.5112667070711578,1,35,0,0
365,1,2,-0.5154023701288696,1,83,3,0
366,1,7,-0.9867207601753876,0,82,6,0
367,1,0,0.8985528000106844,1,76,4,0
369,0,5,0.285838892950211,0,0,6,0
370,0,7,0.285838892950211,1,0,0,0
371,0,1,0.05017969792695199,2,6,0,0
372,0,0,0.19157521494090737,6,82,1,0
373,1,4,0.8514209610060326,5,0,7,0
374,1,0,-0.656797887142825,3,97,4,0
375,1,5,-1.5051709892265575,1,82,6,0
376,0,1,-0.2797431751056106,4,4,6,0
377,1,2,-1.6465665062405128,4,82,2,0
378,1,4,-1.6936983452451646,3,82,7,0
380,1,2,-0.04408398008235161,3,63,4,0
381,1,0,1.1342119950339433,1,17,1,0
382,1,7,-1.363775472212602,6,56,0,0
383,1,2,1.2756075120478987,1,103,5,0
384,0,7,-0.04408398008235161,0,83,4,0
385,1,5,-1.2223799551986465,0,82,1,0
386,1,5,0.05017969792695199,1,83,4,0
387,1,5,-0.6096660481381732,0,83,4,0
388,1,5,-1.6936983452451646,0,0,2,0
389,1,6,1.5583985460758096,2,108,3,0
391,0,5,1.0870801560292915,0,22,3,0
392,1,4,1.464134868066506,2,81,2,0
393,0,3,0.3801025709595146,5,4,7,0
394,1,5,1.181343834038595,6,78,0,0
395,1,3,1.228475673043247,6,22,0,0
396,1,0,1.5112667070711578,5,0,5,0
397,0,1,0.285838892950211,1,83,5,0
398,1,1,-0.2797431751056106,5,90,6,0
399,1,5,-1.363775472212602,2,0,4,0
400,0,5,-0.2797431751056106,5,82,2,0
402,0,0,-1.2695117942032985,1,7,3,0
403,0,0,0.33297073195486276,4,82,6,0
404,0,7,0.8514209610060326,1,24,6,0
405,1,6,-0.32687501411026243,1,82,0,0
406,0,7,-0.5154023701288696,5,83,5,0
407,0,6,-1.1752481161939947,0,83,7,0
408,0,0,0.6628936049874253,4,79,0,0
409,1,0,-1.3166436332079503,2,82,3,0
410,0,7,-0.7039297261474768,5,28,0,0
411,0,2,-0.7981934041567804,4,82,6,0
413,1,6,-0.185479497096307,4,0,7,0
414,0,3,-1.4109073112172539,5,0,1,0
415,1,3,0.4272344099641664,5,0,1,0
416,0,5,-1.3166436332079503,1,71,6,0
417,1,5,1.5583985460758096,4,60,3,0
418,1,0,-1.3166436332079503,1,5,1,0
419,0,4,1.0870801560292915,6,15,6,0
420,0,5,-0.7039297261474768,0,76,4,0
421,0,1,-0.9395889211707358,5,97,3,0
422,0,2,-0.7039297261474768,2,0,1,0
424,1,6,-0.9867207601753876,3,41,4,0
425,0,1,-1.1752481161939947,6,0,4,0
426,0,4,1.3227393510525507,1,40,1,0
427,1,6,-1.5051709892265575,3,20,0,0
428,0,4,0.757157282996729,5,0,4,0
429,0,4,-0.7510615651521286,0,83,0,0
430,0,7,-1.4109073112172539,1,2,0,0
431,1,6,-0.32687501411026243,6,0,4,0
432,1,4,1.0399483170246397,4,83,6,0
433,0,0,-1.363775472212602,3,82,5,0
435,1,4,-1.1752481161939947,3,19,2,0
436,1,7,0.2387070539455592,3,90,3,0
437,0,5,-1.1752481161939947,2,117,4,0
438,1,4,0.8042891220013808,3,82,3,0
439,0,7,1.464134868066506,5,0,0,0
440,0,1,0.2387070539455592,2,0,7,0
441,0,6,-0.656797887142825,2,115,2,0
442,1,5,-1.128116277189343,1,0,4,0
443,0,0,0.2387070539455592,3,83,7,0
444,0,7,0.8985528000106844,6,82,3,0
447,0,4,-0.892457082166084,6,115,1,0
448,1,2,1.0399483170246397,3,82,1,0
449,0,6,-1.0338525991800394,1,82,6,0
450,0,3,-0.892457082166084,6,83,2,0
451,1,3,-1.0809844381846911,0,10,1,0
452,0,3,-1.2223799551986465,5,25,5,0
453,1,5,-0.656797887142825,3,42,1,0
454,0,5,1.5583985460758096,0,82,6,0
455,0,5,-0.185479497096307,2,83,4,0
456,1,0,-0.6096660481381732,5,63,0,0
458,0,1,1.699794063089765,4,82,7,0
459,0,1,1.4170030290618543,0,82,0,0
460,1,0,1.1342119950339433,0,82,3,0
461,1,4,-0.8453252431614322,5,33,5,0
462,1,7,1.0870801560292915,1,46,7,0
463,1,6,-0.892457082166084,5,0,0,0
464,0,3,1.6055303850804614,4,92,0,0
465,1,1,-1.0338525991800394,2,82,6,0
466,0,4,1.228475673043247,2,0,6,0
467,0,1,1.699794063089765,3,84,0,0
469,0,5,1.4170030290618543,4,84,3,0
470,1,0,1.5112667070711578,3,82,0,0
471,1,1,-0.656797887142825,1,36,6,0
472,1,5,-0.2326113361009588,1,82,6,0
473,0,4,-0.656797887142825,1,0,3,0
474,1,7,1.3227393510525507,2,120,7,0
475,0,4,0.757157282996729,4,32,6,0
476,0,4,0.19157521494090737,1,114,1,0
477,1,0,0.285838892950211,4,37,5,0
478,0,2,-1.0338525991800394,0,83,7,0
480,0,0,-1.4109073112172539,4,0,1,0
481,0,2,1.3227393510525507,2,40,1,0
482,1,1,-0.5154023701288696,2,65,5,0
483,1,2,-0.3740068531149142,3,83,4,0
484,1,6,0.285838892950211,2,35,6,0
485,0,3,-1.5051709892265575,6,82,0,0
486,1,6,1.181343834038595,3,83,4,0
487,0,2,0.7100254439920772,3,57,3,0
488,0,5,-0.656797887142825,1,101,2,0
489,1,0,0.0030478589223001877,1,16,7,0
491,0,4,-1.128116277189343,6,37,4,0
492,1,6,-0.04408398008235161,3,29,5,0
493,1,3,-0.9395889211707358,0,0,1,0
494,1,6,0.0030478589223001877,2,116,2,0
495,0,3,-1.4109073112172539,3,74,0,0
496,1,1,1.181343834038595,3,103,0,0
497,0,0,-1.2223799551986465,3,26,5,0
498,0,5,0.8985528000106844,0,0,4,0
499,0,4,1.228475673043247,2,0,5,0
500,0,6,0.5686299269781218,1,0,0,0
502,0,1,0.5686299269781218,1,82,7,0
503,0,5,0.757157282996729,5,106,6,0
504,1,3,0.8985528000106844,1,83,5,0
505,1,0,-0.4682705311242178,4,72,7,0
506,1,5,0.14444337593625559,6,82,2,0
507,0,4,-1.1752481161939947,5,74,2,0
508,0,3,-0.8453252431614322,0,83,2,0
509,0,3,0.05017969792695199,1,18,0,0
510,1,7,1.7469259020944168,4,10,0,0
511,0,2,-0.13834765809165522,3,0,1,0
513,0,6,-0.5154023701288696,3,83,2,0
514,0,7,0.19157521494090737,6,11,4,0
515,0,2,-1.599434667235861,3,83,7,0
516,0,7,-1.0809844381846911,0,82,2,0
517,0,0,1.4170030290618543,3,101,4,0
518,0,4,0.14444337593625559,5,110,6,0
519,0,7,-0.2797431751056106,1,68,7,0
520,0,4,-0.2326113361009588,1,121,5,0
521,0,4,0.2387070539455592,1,102,7,0
522,1,7,-0.4682705311242178,1,82,7,0
524,0,3,1.0870801560292915,0,83,1,0
525,0,7,-0.4682705311242178,5,83,6,0
526,1,0,-1.1752481161939947,0,31,5,0
527,0,3,0.757157282996729,1,15,1,0
528,0,5,-1.2695117942032985,5,82,4,0
529,0,4,0.14444337593625559,5,9,0,0
530,0,7,-0.13834765809165522,1,0,6,0
531,1,0,1.2756075120478987,2,123,1,0
532,1,6,1.1342119950339433,6,105,2,0
533,1,5,1.5112667070711578,4,8,0,0
535,0,4,1.699794063089765,2,23,2,0
536,0,7,-0.2797431751056106,1,14,3,0
537,1,2,-1.0809844381846911,1,37,7,0
538,1,6,0.09731153693160378,4,0,3,0
539,1,1,0.05017969792695199,5,82,5,0
540,1,7,-1.4109073112172539,6,96,5,0
541,1,6,-1.2695117942032985,4,41,5,0
542,0,7,0.4743662489688182,1,73,2,0
543,1,1,0.0030478589223001877,2,0,6,0
544,0,3,-0.6096660481381732,5,83,7,0
546,0,4,1.6055303850804614,2,30,7,0
547,0,5,-1.0338525991800394,6,0,2,0
548,0,2,-1.5523028282312092,4,64,2,0
549,0,0,-0.2326113361009588,1,83,6,0
550,0,7,1.0870801560292915,6,82,5,0
551,1,6,0.9456846390153362,2,82,2,0
552,1,1,-0.09121581908700341,2,83,7,0
553,0,3,-1.5523028282312092,4,16,6,0
554,1,6,-0.8453252431614322,3,115,3,0
555,0,5,0.4743662489688182,6,109,4,0
558,1,1,0.19157521494090737,4,30,7,0
559,0,5,-1.2223799551986465,5,5,7,0
560,1,3,0.7100254439920772,1,68,0,0
561,0,7,-1.6465665062405128,1,83,0,0
562,0,2,-1.128116277189343,5,6,5,0
563,0,5,0.757157282996729,0,0,4,0
564,0,5,-1.3166436332079503,3,86,3,0
565,1,5,0.14444337593625559,0,0,3,0
566,0,4,0.5686299269781218,0,83,4,0
567,1,4,0.285838892950211,4,83,4,0
569,0,1,-1.599434667235861,0,0,2,0
570,0,6,-1.6465665062405128,3,40,4,0
571,0,2,1.6526622240851132,5,17,5,0
572,0,5,-1.0809844381846911,3,74,5,0
573,1,2,0.14444337593625559,5,82,2,0
574,0,4,-0.4682705311242178,5,0,0,0
575,0,3,-0.09121581908700341,0,122,2,0
576,0,7,-0.7981934041567804,3,71,1,0
577,0,4,-0.5154023701288696,5,83,2,0
578,0,0,1.4170030290618543,4,84,5,0
580,1,4,0.5686299269781218,6,0,7,0
581,0,4,-0.185479497096307,1,13,1,0
582,0,3,1.3698711900572025,3,83,1,0
583,0,4,1.464134868066506,2,0,0,0
584,1,6,1.4170030290618543,6,39,6,0
585,0,5,1.7469259020944168,2,29,7,0
586,0,4,-1.6465665062405128,4,13,1,0
587,1,3,-0.8453252431614322,3,0,5,0
588,1,7,-0.3740068531149142,5,66,3,0
589,1,1,-0.2797431751056106,1,62,4,0
591,1,4,-0.4682705311242178,1,83,4,0
592,0,1,0.4743662489688182,6,97,5,0
593,1,1,-0.6096660481381732,6,9,1,0
594,1,3,-0.892457082166084,3,44,2,0
595,0,7,1.181343834038595,2,83,5,0
596,1,0,1.3227393510525507,5,83,3,0
597,0,3,1.464134868066506,6,46,0,0
598,1,2,-0.8453252431614322,3,82,2,0
599,1,0,-0.4682705311242178,1,74,3,0
600,1,7,0.2387070539455592,0,12,5,0
602,1,4,0.09731153693160378,3,107,5,0
603,1,5,0.33297073195486276,4,121,7,0
604,1,1,0.4272344099641664,4,51,2,0
605,0,7,-0.421138692119566,6,0,1,0
606,0,2,0.285838892950211,1,121,4,0
607,0,0,0.09731153693160378,1,45,1,0
608,1,3,1.1342119950339433,4,0,1,0
609,0,4,1.5112667070711578,3,83,5,0
610,1,5,1.5583985460758096,5,69,0,0
611,1,0,1.464134868066506,6,83,2,0
613,0,3,0.6157617659827735,5,89,6,0
614,0,4,-1.3166436332079503,0,0,7,0
615,1,4,1.5583985460758096,3,114,2,0
616,1,7,-0.9867207601753876,2,34,1,0
617,1,7,-0.13834765809165522,2,83,6,0
618,1,4,0.3801025709595146,3,82,5,0
619,0,3,-1.4580391502219057,4,83,6,0
620,1,3,0.33297073195486276,0,83,6,0
621,0,2,0.757157282996729,2,93,5,0
622,0,7,-0.185479497096307,3,50,3,0
624,1,3,1.181343834038595,5,102,5,0
625,1,0,0.5686299269781218,4,92,2,0
626,1,0,-0.9395889211707358,3,83,7,0
627,0,4,-1.2223799551986465,6,0,6,0
628,0,0,-0.6096660481381732,1,90,7,0
629,0,6,1.3227393510525507,5,13,3,0
630,0,1,-0.7981934041567804,2,82,4,0
631,0,6,0.33297073195486276,5,80,2,0
632,1,4,-0.421138692119566,2,98,2,0
633,1,2,0.3801025709595146,1,83,5,0
635,1,7,1.7469259020944168,6,114,4,0
636,1,3,-0.7039297261474768,6,0,4,0
637,1,7,-0.421138692119566,2,83,0,0
638,0,5,0.9456846390153362,3,20,4,0
639,1,3,0.8514209610060326,3,83,2,0
640,0,5,-0.7981934041567804,5,83,5,0
641,0,6,-1.0338525991800394,5,82,4,0
642,0,4,-1.0809844381846911,6,83,5,0
643,0,3,1.1342119950339433,0,0,5,0
644,0,5,1.4170030290618543,6,82,3,0
646,0,4,0.5686299269781218,2,84,6,0
647,1,2,0.05017969792695199,4,0,3,0
648,1,3,-1.1752481161939947,0,56,0,0
649,0,3,-0.892457082166084,0,89,3,0
650,1,6,0.6628936049874253,4,0,1,0
651,1,4,0.4272344099641664,4,74,1,0
652,1,5,-1.4580391502219057,1,14,2,0
653,1,5,0.6628936049874253,0,82,0,0
654,0,3,1.464134868066506,1,119,0,0
655,1,2,0.6157617659827735,6,82,2,0
657,1,1,-1.128116277189343,1,82,1,0
658,0,5,-0.9395889211707358,2,38,4,0
659,0,5,-0.9867207601753876,2,81,7,0
660,1,2,-0.13834765809165522,3,0,3,0
661,0,4,-1.5051709892265575,5,118,4,0
662,0,7,-0.7039297261474768,1,0,2,0
663,0,3,-1.5523028282312092,4,71,3,0
664,1,3,0.33297073195486276,6,5,5,0
665,1,3,-0.5625342091335214,2,20,4,0
666,1,6,-0.13834765809165522,4,12,5,0
669,0,4,1.4170030290618543,5,117,5,0
670,0,0,-0.7039297261474768,1,82,6,0
671,1,3,1.3698711900572025,0,15,1,0
672,0,4,0.14444337593625559,1,82,5,0
673,0,5,-0.7981934041567804,1,101,5,0
674,0,4,1.6055303850804614,2,31,5,0
675,0,2,-0.04408398008235161,0,111,6,0
676,0,0,-1.4580391502219057,0,0,1,0
677,0,6,0.8514209610060326,3,61,2,0
678,0,6,1.5583985460758096,3,0,4,0
680,0,0,0.6628936049874253,6,5,1,0
681,0,3,1.5583985460758096,3,83,3,0
682,1,6,-0.5625342091335214,3,19,0,0
683,0,7,-0.9395889211707358,0,47,1,0
684,0,3,0.285838892950211,0,9,7,0
685,1,6,-0.656797887142825,2,79,1,0
686,1,5,-0.32687501411026243,0,83,1,0
687,0,1,0.757157282996729,3,83,5,0
688,1,4,1.4170030290618543,0,82,6,0
689,1,0,-1.6465665062405128,4,27,6,0
691,0,2,-1.6936983452451646,4,22,3,0
692,1,6,-0.5154023701288696,6,82,7,0
693,0,0,-0.892457082166084,5,121,2,0
694,0,7,-0.9867207601753876,1,84,7,0
695,1,2,1.2756075120478987,2,82,0,0
696,1,6,0.3801025709595146,0,83,4,0
697,1,7,-0.9395889211707358,1,35,5,0
698,1,6,1.6526622240851132,2,83,5,0
699,1,0,-0.32687501411026243,0,83,7,0
700,0,7,1.6055303850804614,5,71,4,0
702,1,0,-0.4682705311242178,5,46,4,0
703,1,2,0.2387070539455592,6,20,1,0
704,1,5,0.6628936049874253,3,82,0,0
705,1,0,1.3698711900572025,1,108,3,0
706,0,4,1.6055303850804614,2,107,1,0
707,0,2,0.2387070539455592,6,82,5,0
708,0,2,-0.09121581908700341,1,38,1,0
709,1,5,0.6628936049874253,6,0,5,0
710,1,5,-0.3740068531149142,2,37,7,0
711,0,0,-1.5523028282312092,2,83,1,0
713,0,1,0.19157521494090737,4,83,5,0
714,1,4,-1.0809844381846911,5,83,3,0
715,1,1,-1.0338525991800394,1,106,7,0
716,0,5,1.0399483170246397,2,0,2,0
717,0,3,1.4170030290618543,6,90,2,0
718,0,7,-0.8453252431614322,2,94,4,0
719,0,1,0.3801025709595146,0,78,3,0
720,1,1,1.181343834038595,4,82,0,0
721,1,1,-1.1752481161939947,0,83,7,0
722,1,2,1.3698711900572025,6,113,1,0
724,1,0,1.5112667070711578,0,71,2,0
725,1,7,0.3801025709595146,2,95,2,0
726,1,7,-0.8453252431614322,4,87,7,0
727,0,5,1.228475673043247,0,82,1,0
728,1,5,1.228475673043247,1,83,1,0
729,0,2,-0.13834765809165522,1,69,2,0
730,1,1,-1.599434667235861,3,82,7,0
731,0,5,0.8514209610060326,2,82,5,0
732,1,0,-0.4682705311242178,6,82,1,0
733,0,7,-0.32687501411026243,4,114,1,0
735,1,6,0.7100254439920772,0,75,0,0
736,0,5,0.5686299269781218,1,0,4,0
737,1,4,-0.9867207601753876,2,82,7,0
738,1,2,-1.2695117942032985,4,83,3,0
739,1,7,-1.363775472212602,6,62,1,0
740,0,3,-0.2326113361009588,2,83,2,0
741,1,5,1.0870801560292915,3,0,5,0
742,0,1,0.33297073195486276,5,48,0,0
743,1,1,0.2387070539455592,2,83,0,0
744,1,0,0.33297073195486276,0,26,3,0
746,0,7,-1.6465665062405128,5,7,3,0
747,1,3,-0.2326113361009588,6,0,7,0
748,1,0,0.6157617659827735,0,88,7,0
749,1,2,-1.128116277189343,0,64,2,0
750,0,1,0.52149808797347,1,99,7,0
751,1,5,0.8985528000106844,4,108,5,0
752,1,6,-0.9395889211707358,0,0,2,0
753,1,2,0.33297073195486276,1,0,4,0
754,1,0,0.5686299269781218,0,0,7,0
755,1,6,1.3698711900572025,3,82,2,0
757,0,1,0.19157521494090737,3,84,6,0
758,0,3,-0.892457082166084,6,57,1,0
759,1,3,0.4743662489688182,2,82,0,0
760,0,0,0.7100254439920772,0,0,3,0
761,1,2,-1.599434667235861,4,0,0,0
762,0,7,1.2756075120478987,3,57,1,0
763,1,7,-1.363775472212602,2,63,0,0
764,0,0,-0.7510615651521286,2,82,4,0
765,1,4,0.09731153693160378,0,14,2,0
766,0,7,-0.9867207601753876,1,82,6,0
768,1,6,-1.1752481161939947,3,82,2,0
769,0,7,-0.656797887142825,0,25,7,0
770,0,3,-0.656797887142825,5,83,6,0
771,0,7,-0.7510615651521286,3,12,4,0
772,0,3,1.6526622240851132,0,83,5,0
773,0,5,-0.32687501411026243,5,83,0,0
774,1,0,-1.6936983452451646,0,57,1,0
775,0,2,0.9456846390153362,6,0,2,0
776,0,5,0.4743662489688182,1,82,6,0
777,1,3,0.14444337593625559,4,82,6,0
780,1,2,1.4170030290618543,6,46,6,0
781,0,5,1.6055303850804614,6,99,2,0
782,1,2,0.0030478589223001877,1,83,0,0
783,1,6,-1.2695117942032985,0,77,1,0
784,0,7,0.52149808797347,6,74,3,0
785,0,7,-1.5523028282312092,1,83,5,0
786,1,1,0.8042891220013808,6,101,4,0
787,0,7,-1.6465665062405128,1,118,2,0
788,1,3,-0.5154023701288696,3,0,2,0
789,0,7,-0.09121581908700341,1,82,4,0
791,1,7,0.4272344099641664,3,71,4,0
792,0,3,1.5583985460758096,1,0,5,0
793,0,4,-1.5523028282312092,2,83,0,0
794,1,1,-0.4682705311242178,0,2,0,0
795,0,7,0.09731153693160378,4,0,3,0
796,0,6,-0.7981934041567804,2,0,2,0
797,0,7,1.7469259020944168,2,98,4,0
798,1,0,-0.656797887142825,3,82,5,0
799,1,3,0.8985528000106844,1,82,6,0
800,1,6,-0.892457082166084,4,83,7,0
802,0,2,1.3227393510525507,2,83,4,0
803,1,3,1.464134868066506,1,51,3,0
804,0,3,-0.2326113361009588,5,97,0,0
805,1,6,0.992816478019988,6,0,7,0
806,0,5,-1.1752481161939947,2,77,2,0
807,1,4,0.05017969792695199,6,110,2,0
808,1,4,1.3698711900572025,3,83,5,0
809,0,7,0.2387070539455592,5,83,0,0
810,0,2,-0.5154023701288696,2,80,1,0
811,1,2,-0.892457082166084,6,0,1,0
813,0,0,0.757157282996729,6,0,7,0
814,1,7,0.9456846390153362,5,75,7,0
815,1,1,0.0030478589223001877,0,82,5,0
816,1,4,-1.0338525991800394,6,96,7,0
817,1,7,-0.9395889211707358,2,83,1,0
818,1,4,0.3801025709595146,4,58,7,0
819,1,5,-0.656797887142825,1,83,7,0
820,0,2,0.992816478019988,2,108,7,0
821,1,5,-1.0809844381846911,3,83,2,0
822,0,4,-0.5154023701288696,0,3,0,0
824,0,0,-0.2797431751056106,4,83,2,0
825,1,5,-1.363775472212602,2,117,5,0
826,1,1,-1.4109073112172539,1,86,1,0
827,0,3,-0.4682705311242178,4,0,5,0
828,1,6,-0.9867207601753876,2,36,3,0
829,1,1,1.5112667070711578,1,0,2,0
830,1,0,-1.599434667235861,6,116,3,0
831,0,4,1.3227393510525507,4,0,3,0
832,0,2,-0.8453252431614322,6,0,0,0
833,1,5,-0.7039297261474768,1,83,4,0
835,0,6,0.8514209610060326,5,37,5,0
836,0,3,0.3801025709595146,1,112,7,0
837,1,2,-0.421138692119566,1,0,4,0
838,1,1,-0.656797887142825,4,110,3,0
839,1,2,-0.2797431751056106,3,0,1,0
